run,model,dataset,prequential_scores,time,memory
2,HATC,hyperplane_high_gradual_drift,0.849264,391.9387729167938,29.390625
3,HATC,hyperplane_high_gradual_drift,0.849802,389.5175654888153,30.0546875
4,HATC,hyperplane_high_gradual_drift,0.847942,393.7629134654999,29.09375
5,HATC,hyperplane_high_gradual_drift,0.846946,396.992867231369,29.09375
1,HATC,insects,0.6173365122615804,120.67269039154053,4.16015625
2,HATC,insects,0.577316076294278,129.58179926872253,3.33984375
3,HATC,insects,0.6070049954586739,124.38631081581116,3.625
4,HATC,insects,0.6070049954586739,122.9713122844696,3.578125
5,HATC,insects,0.6036746896760521,125.83398056030273,3.40234375
1,HATC,movingRBF,0.38802,182.12107014656067,10.8125
2,HATC,movingRBF,0.39807,191.98681616783142,10.0078125
3,HATC,movingRBF,0.393405,180.98402857780457,10.97265625
4,HATC,movingRBF,0.39159,182.5051863193512,10.37890625
5,HATC,movingRBF,0.396805,192.77764058113098,11.0390625
1,HATC,moving_squares,0.79952,97.77952527999878,9.90234375
2,HATC,moving_squares,0.806625,92.4024567604065,10.01953125
3,HATC,moving_squares,0.810065,92.56916046142578,10.07421875
4,HATC,moving_squares,0.811335,96.31730604171753,10.40625
5,HATC,moving_squares,0.810065,90.08628463745117,10.7890625
1,HATC,new_airlines,0.6516093388186132,321.45567989349365,30.9765625
2,HATC,new_airlines,0.6536561219022475,319.91286873817444,30.3515625
3,HATC,new_airlines,0.6533650485832887,324.54536151885986,31.578125
4,HATC,new_airlines,0.6533650485832887,317.9757070541382,33.5546875
5,HATC,new_airlines,0.6516093388186132,340.40385031700134,30.9765625
1,HATC,sea_high_abrupt_drift,0.887874,267.83789110183716,29.93359375
2,HATC,sea_high_abrupt_drift,0.887874,276.9008255004883,30.5390625
3,HATC,sea_high_abrupt_drift,0.88804,272.22150683403015,30.06640625
4,HATC,sea_high_abrupt_drift,0.888288,272.6886742115021,27.83203125
5,HATC,sea_high_abrupt_drift,0.88804,275.1812665462494,29.4296875
1,HATC,sea_high_mixed_drift,0.881332,278.53460359573364,27.53125
2,HATC,sea_high_mixed_drift,0.881206,286.39116525650024,27.38671875
3,HATC,sea_high_mixed_drift,0.881332,276.27822852134705,27.984375
4,HATC,sea_high_mixed_drift,0.881752,277.0490782260895,30.03515625
5,HATC,sea_high_mixed_drift,0.881042,275.96584033966064,30.18359375
1,HATC,shuttle,0.9384655172413793,50.11103296279907,3.01953125
2,HATC,shuttle,0.949,49.4845712184906,2.81640625
3,HATC,shuttle,0.9537931034482758,47.33738851547241,2.67578125
4,HATC,shuttle,0.9485344827586207,49.05463409423828,3.14453125
5,HATC,shuttle,0.9384655172413793,50.286815881729126,2.97265625
1,HATC,synth_RandomRBFDrift,0.5481,66.4393961429596,5.16796875
2,HATC,synth_RandomRBFDrift,0.55274,68.87259554862976,5.47265625
3,HATC,synth_RandomRBFDrift,0.54833,67.16533994674683,4.8515625
4,HATC,synth_RandomRBFDrift,0.55382,66.62207841873169,4.9453125
5,HATC,synth_RandomRBFDrift,0.54833,65.48586797714233,4.25
1,HATC,synth_agrawal,0.99581,49.16318941116333,5.359375
2,HATC,synth_agrawal,0.9958,50.19167685508728,5.37890625
3,HATC,synth_agrawal,0.99583,49.941802740097046,4.76953125
4,HATC,synth_agrawal,0.99581,50.55711579322815,5.265625
5,HATC,synth_agrawal,0.99583,52.24336385726929,5.12109375
1,HATC,vehicle_sensIT,0.7562012828840533,410.10789585113525,10.02734375
2,HATC,vehicle_sensIT,0.7506901591425788,480.55189323425293,12.21484375
3,HATC,vehicle_sensIT,0.7530143715492043,423.7917866706848,10.81640625
4,HATC,vehicle_sensIT,0.7569218902240987,428.836154460907,10.19921875
5,HATC,vehicle_sensIT,0.7521110750243586,430.258930683136,10.77734375
1,OnlineAutoML,adult,0.7252018929246263,94.90292254200145,9.062499889968084
2,OnlineAutoML,adult,0.7239636348108308,94.81937836776943,9.062500144071247
3,OnlineAutoML,adult,0.7141656546498136,95.58101096831366,9.06250044957213
4,OnlineAutoML,adult,0.7213041818092492,94.68277771066316,9.062499958294707
5,OnlineAutoML,adult,0.719016254813892,94.11429658240691,9.062499688945424
1,OnlineAutoML,electricity,0.8668405466625995,2445.650917049933,18.25781177373619
2,OnlineAutoML,electricity,0.8695461393590762,2443.6028563349123,18.257813042752648
3,OnlineAutoML,electricity,0.8682715628471103,2443.4079404781464,18.25781505429304
4,OnlineAutoML,electricity,0.8778309261305773,2444.4784791637153,18.257813368832366
5,OnlineAutoML,electricity,0.8653811567255554,2443.91107741391,18.25781293617929
1,OnlineAutoML,forest_cover,0.8288331404323351,19986.532481036676,48.89843422653162
2,OnlineAutoML,forest_cover,0.8364959756933762,19990.554630692895,48.89843756620047
3,OnlineAutoML,forest_cover,0.8256202127692014,19991.90939108359,48.89843224775884
4,OnlineAutoML,forest_cover,0.8294482600629143,19988.36686700318,48.898440313590896
5,OnlineAutoML,forest_cover,0.837454800969794,19991.441729577207,48.89844320223333
1,OnlineAutoML,hyperplane_high_gradual_drift,0.9146672760398613,4081.5300987894575,56.07031706300624
2,OnlineAutoML,hyperplane_high_gradual_drift,0.9082829117311303,4085.7002963834593,56.0703159480855
3,OnlineAutoML,hyperplane_high_gradual_drift,0.9196631136604407,4079.4556742981235,56.07031482872496
4,OnlineAutoML,hyperplane_high_gradual_drift,0.9067221711893139,4083.394561446794,56.07031284598597
5,OnlineAutoML,hyperplane_high_gradual_drift,0.9144102223221166,4076.4723531203113,56.07031634031998
1,OnlineAutoML,insects,0.6341527263598639,799.3357246423246,17.45312383206031
2,OnlineAutoML,insects,0.6397998985812887,799.011607867034,17.453124924833652
3,OnlineAutoML,insects,0.6396818801452637,797.5650774536853,17.453123795569724
4,OnlineAutoML,insects,0.6349674309482377,797.9618538793246,17.45312606749921
5,OnlineAutoML,insects,0.6357103280754284,799.7512849914475,17.45312486748793
1,OnlineAutoML,movingRBF,0.671071483234839,2555.140316910645,4.2812483444889775
2,OnlineAutoML,movingRBF,0.6701246636185977,2555.1018514764432,4.281251117398184
3,OnlineAutoML,movingRBF,0.6769957378793836,2555.16043251719,4.28125068513111
4,OnlineAutoML,movingRBF,0.6739136163071963,2552.00315401454,4.28125073854288
5,OnlineAutoML,movingRBF,0.669473113162205,2552.6494289011143,4.2812529173091445
1,OnlineAutoML,moving_squares,0.8763110233706527,11384.406718123217,8.789059422663513
2,OnlineAutoML,moving_squares,0.8835173032896803,11382.83350305252,8.789061556063578
3,OnlineAutoML,moving_squares,0.8851849809705654,11382.77331387439,8.7890665483665
4,OnlineAutoML,moving_squares,0.8939205586712097,11382.305443929143,8.789063526393502
5,OnlineAutoML,moving_squares,0.8781152728769152,11382.76292367182,8.789062622227556
1,OnlineAutoML,new_airlines,0.6671482140958658,3147.419377044628,62.402344902577745
2,OnlineAutoML,new_airlines,0.6747794144264188,3141.2622800661734,62.4023481257253
3,OnlineAutoML,new_airlines,0.6636238921764676,3137.5847913695993,62.40234323280289
4,OnlineAutoML,new_airlines,0.6709613422823114,3151.131315790975,62.40234559203995
5,OnlineAutoML,new_airlines,0.6749216465498172,3149.1116941425203,62.4023409531766
1,OnlineAutoML,sea_high_abrupt_drift,0.8905370866642702,964.6046606790434,75.53124666823875
2,OnlineAutoML,sea_high_abrupt_drift,0.8883404468854131,967.7020808851507,75.53125109210936
3,OnlineAutoML,sea_high_abrupt_drift,0.8872403713293356,960.4672708945944,75.53125402377866
4,OnlineAutoML,sea_high_abrupt_drift,0.8842790238473428,967.4366197101642,75.53125436154886
5,OnlineAutoML,sea_high_abrupt_drift,0.8887493856657855,961.9951534469818,75.53124951855436
1,OnlineAutoML,sea_high_mixed_drift,0.8853788892245519,1554.560872453954,107.24218620086667
2,OnlineAutoML,sea_high_mixed_drift,0.880521863474612,1556.06859322295,107.24219153482198
3,OnlineAutoML,sea_high_mixed_drift,0.8794012618720811,1555.743251637512,107.2421910715806
4,OnlineAutoML,sea_high_mixed_drift,0.8880492264277575,1559.3930946823893,107.24218729912253
5,OnlineAutoML,sea_high_mixed_drift,0.8801318251275762,1553.7459889316556,107.24219207496462
1,OnlineAutoML,shuttle,0.9732832534520348,401.38041741206007,8.312501430766954
2,OnlineAutoML,shuttle,0.9757218922623302,398.4886663478466,8.312499946095686
3,OnlineAutoML,shuttle,0.9715403634967137,399.6243985638555,8.312498966438609
4,OnlineAutoML,shuttle,0.9737333346718965,401.083054969713,8.312502113142607
5,OnlineAutoML,shuttle,0.971385148729126,401.9133940907237,8.312499258742962
1,OnlineAutoML,synth_RandomRBFDrift,0.6588934426912328,191.34326078196221,16.347655417847843
2,OnlineAutoML,synth_RandomRBFDrift,0.656783020266947,190.24756230008634,16.347657378555365
3,OnlineAutoML,synth_RandomRBFDrift,0.6536737619532107,191.9092993363781,16.34765722324448
4,OnlineAutoML,synth_RandomRBFDrift,0.6547976954881609,188.8611807393338,16.347650767852656
5,OnlineAutoML,synth_RandomRBFDrift,0.6551217305262491,191.09226100758707,16.347654859024807
1,OnlineAutoML,synth_agrawal,1.0020223972671807,258.39437191994233,11.37109499496392
2,OnlineAutoML,synth_agrawal,0.9950480613106993,254.60388462588799,11.371093766464691
3,OnlineAutoML,synth_agrawal,0.9953509035764767,254.45406028018914,11.371096366329098
4,OnlineAutoML,synth_agrawal,1.0090677799122483,255.65983756426718,11.371094262287427
5,OnlineAutoML,synth_agrawal,0.9971674403039179,257.2300434670982,11.371093256713229
1,OnlineAutoML,vehicle_sensIT,0.7293706531930757,204.13140426699633,45.308594838194175
2,OnlineAutoML,vehicle_sensIT,0.7334285654079996,199.67893427400685,45.308593589858155
3,OnlineAutoML,vehicle_sensIT,0.7342423313166635,201.67341264774493,45.308593990297936
4,OnlineAutoML,vehicle_sensIT,0.7286760583083062,202.57513541575824,45.30859255466008
5,OnlineAutoML,vehicle_sensIT,0.7299311604465694,201.6505587599687,45.30859470497458
1,SRPC,adult,0.7996806027599197,189.36179542541504,25.98046875
2,SRPC,adult,0.7980017198312928,189.55208158493042,25.6484375
3,SRPC,adult,0.8047991482740264,186.0808825492859,24.52734375
4,SRPC,adult,0.8038778100814873,187.22882723808289,22.640625
5,SRPC,adult,0.799209696572622,189.83900666236877,25.41015625
1,SRPC,electricity,0.8655543785310734,137.50226616859436,12.5625
2,SRPC,electricity,0.867430261299435,141.3276743888855,13.72265625
3,SRPC,electricity,0.8650467867231638,147.4577910900116,17.84765625
4,SRPC,electricity,0.8650026483050848,150.18487429618835,19.59765625
5,SRPC,electricity,0.8687102754237288,134.34545469284058,10.77734375
1,SRPC,forest_cover,0.9308620131770083,6500.496851205826,84.69921875
2,SRPC,forest_cover,0.9294747784899451,6864.66060423851,89.75
3,SRPC,forest_cover,0.9298448224821518,6704.636214256287,82.18359375
4,SRPC,forest_cover,0.9298448224821518,6683.299968004227,80.6328125
5,SRPC,forest_cover,0.9282717052315614,6833.663245201111,116.4375
1,SRPC,hyperplane_high_gradual_drift,0.721406,1945.9679145812988,133.390625
2,SRPC,hyperplane_high_gradual_drift,0.711642,1960.2168312072754,128.5
3,SRPC,hyperplane_high_gradual_drift,0.721406,1915.3532955646515,134.53515625
4,SRPC,hyperplane_high_gradual_drift,0.731592,1814.1285803318024,117.64453125
5,SRPC,hyperplane_high_gradual_drift,0.711642,1931.1097638607025,127.89453125
1,SRPC,insects,0.6844724492885256,598.1985895633698,7.546875
2,SRPC,insects,0.6844724492885256,608.0231382846832,8.39453125
3,SRPC,insects,0.678928247048138,640.7870030403137,9.11328125
4,SRPC,insects,0.6900734181047532,674.1137766838074,10.1953125
5,SRPC,insects,0.6918331819557978,609.894962310791,6.37890625
1,SRPC,movingRBF,0.495205,1098.673617362976,24.76171875
2,SRPC,movingRBF,0.499725,1098.9025020599365,27.15625
3,SRPC,movingRBF,0.504635,1076.6187353134155,19.7421875
4,SRPC,movingRBF,0.486725,1069.97230386734,28.04296875
5,SRPC,movingRBF,0.494595,1078.2626440525055,22.6953125
1,SRPC,moving_squares,0.7448487242436213,285.3521640300751,10.828125
2,SRPC,moving_squares,0.7663088315441577,259.2286491394043,9.28125
3,SRPC,moving_squares,0.7499087495437478,265.57305788993835,10.4375
4,SRPC,moving_squares,0.7448487242436213,278.909460067749,11.05859375
5,SRPC,moving_squares,0.7663088315441577,270.6815483570099,10.55859375
1,SRPC,new_airlines,0.6478939825689723,1845.8693685531616,50.16015625
2,SRPC,new_airlines,0.6458620312468135,1875.0508818626404,87.45703125
3,SRPC,new_airlines,0.6433777111996485,1718.8188092708588,65.64453125
4,SRPC,new_airlines,0.6449146524825587,1732.7725718021393,52.75390625
5,SRPC,new_airlines,0.6446050394617554,1947.5575568675995,66.3515625
1,SRPC,sea_high_abrupt_drift,0.869034,1428.9738869667053,124.4140625
2,SRPC,sea_high_abrupt_drift,0.869034,1437.9427497386932,122.8359375
3,SRPC,sea_high_abrupt_drift,0.806102,1384.6465978622437,108.390625
4,SRPC,sea_high_abrupt_drift,0.806102,1380.2422950267792,109.18359375
5,SRPC,sea_high_abrupt_drift,0.869034,1390.6338367462158,124.26953125
1,SRPC,sea_high_mixed_drift,0.852294,1351.223116159439,98.28125
2,SRPC,sea_high_mixed_drift,0.826284,1431.9173600673676,113.65234375
3,SRPC,sea_high_mixed_drift,0.840412,1383.869746685028,110.9921875
4,SRPC,sea_high_mixed_drift,0.78444,1431.7948083877563,115.7265625
5,SRPC,sea_high_mixed_drift,0.783166,1387.6266877651215,110.85546875
1,SRPC,shuttle,0.9954310344827586,140.09319686889648,5.578125
2,SRPC,shuttle,0.993948275862069,156.94962120056152,6.5546875
3,SRPC,shuttle,0.995551724137931,145.6066930294037,5.3203125
4,SRPC,shuttle,0.9948965517241379,149.909996509552,4.97265625
5,SRPC,shuttle,0.993948275862069,160.41283988952637,7.51953125
1,SRPC,synth_RandomRBFDrift,0.57457,266.09752368927,13.6484375
2,SRPC,synth_RandomRBFDrift,0.55571,246.7895097732544,15.38671875
3,SRPC,synth_RandomRBFDrift,0.56217,328.1501154899597,23.0703125
4,SRPC,synth_RandomRBFDrift,0.56271,246.30782651901245,15.91015625
5,SRPC,synth_RandomRBFDrift,0.55571,244.42730808258057,16.54296875
1,SRPC,synth_agrawal,0.9991,239.35941982269287,21.99609375
2,SRPC,synth_agrawal,0.9711,276.5399842262268,41.0625
3,SRPC,synth_agrawal,0.96994,290.00945520401,39.2578125
4,SRPC,synth_agrawal,0.99915,244.87086939811707,23.6328125
5,SRPC,synth_agrawal,0.97026,306.8077652454376,42.48828125
1,SRPC,vehicle_sensIT,0.7847819909061383,2296.645562648773,207.4921875
2,SRPC,vehicle_sensIT,0.7792404189671971,1983.9745478630066,159.15625
3,SRPC,vehicle_sensIT,0.7802959564793764,2148.4112389087677,143.3984375
4,SRPC,vehicle_sensIT,0.7756779798635921,2055.8730461597443,133.3046875
5,SRPC,vehicle_sensIT,0.7847921403052939,1967.3779346942902,172.2109375
